subject,action,feature,group,U1,U2,D1,D2,L1,L2,R1,R2
subject_2,5,SSC,4,0.00547880567279,0.0148373397646,0.021390935067,0.0203161454374,0.0171966340735,0.0186908538024,0.0598474323014,0.0182189949406
subject_2,5,WL,4,0.148457991087,0.0590214588033,0.143140474787,0.118639629301,0.241238081968,0.383903179633,0.0655282156613,0.0759592466564
subject_2,6,MAV,1,0.115963065708,0.201568146541,0.0783540948543,0.182415448081,0.297807668114,0.25225196418,0.151114298647,0.0161693136171
subject_2,6,ZC,1,0.0698420147036,0.0659314875645,0.0112623181605,0.0263569529173,0.0106366338182,0.0287032692007,0.036446112936,0.120209604255
subject_2,6,SSC,1,0.0172963011715,0.0353034092405,0.0101092536528,0.04933526392,0.0221139923654,0.012847176517,0.000236935632486,0.0393049888114
subject_2,6,WL,1,0.0306124195999,0.115765651687,0.0805326952335,0.210439389685,0.330927180437,0.293364625039,0.184672554559,0.112578360183
subject_2,6,MAV,2,0.186891247834,0.282356885214,0.136683346112,0.0266823961227,0.0215386943068,0.146628835023,0.126194676826,0.402127228249
subject_2,6,ZC,2,0.135328505366,0.205479452055,0.0102957857081,0.0848966058808,0.018497513306,0.0749498298578,0.0682313934212,0.188988744438
subject_2,6,SSC,2,0.0443556596091,0.0695999592834,0.0244299674267,0.0199511400651,0.00463151465798,0.0335912052117,0.0196457654723,0.0475366449511
subject_2,6,WL,2,0.0737662978557,0.107353385532,0.147342852253,0.1340895946,0.0126550328175,0.069613130923,0.0739622324464,0.282079759106
subject_2,6,MAV,3,0.061589632867,0.121507173842,0.0275603911719,0.0429979297023,0.13326367182,0.334645306131,0.0105901222263,0.052520357792
subject_2,6,ZC,3,0.0116403863618,0.0277387930323,0.027573681169,0.0487079996698,0.0426814166598,0.152976141336,0.32444481136,0.0549822504747
subject_2,6,SSC,3,0.016018822116,0.00235276449829,0.000775911696243,0.012464645959,0.0219507921808,0.0527870247541,0.228518509248,0.0257802918429
subject_2,6,WL,3,0.081155536573,0.0692904448636,0.0330753965095,0.0479335715592,0.123099645236,0.258292082593,0.209846915598,0.109096498198
subject_2,6,MAV,4,0.061589632867,0.121507173842,0.0275603911719,0.0429979297023,0.13326367182,0.334645306131,0.0105901222263,0.052520357792
subject_2,6,ZC,4,0.0116403863618,0.0277387930323,0.027573681169,0.0487079996698,0.0426814166598,0.152976141336,0.32444481136,0.0549822504747
subject_2,6,SSC,4,0.016018822116,0.00235276449829,0.000775911696243,0.012464645959,0.0219507921808,0.0527870247541,0.228518509248,0.0257802918429
subject_2,6,WL,4,0.081155536573,0.0692904448636,0.0330753965095,0.0479335715592,0.123099645236,0.258292082593,0.209846915598,0.109096498198
subject_2,7,MAV,1,0.0883284754491,0.131018300535,0.0317339580634,0.0239070773672,0.263960737635,0.0974158176425,0.15776944804,0.186780984188
subject_2,7,ZC,1,0.0237548657551,0.0726619423096,0.0418205409722,0.0710649765446,0.157700369298,0.125411717736,0.0772532188841,0.166583491366
subject_2,7,SSC,1,0.0149090197613,0.0327137546468,0.00743494423792,0.00841322637449,0.0635883388769,0.0533359420857,0.0399921737429,0.0520446096654
subject_2,7,WL,1,0.0977030272482,0.0527983825626,0.0896230316999,0.102315985816,0.0809698961945,0.0239415303423,0.06802180443,0.0128055329316
subject_2,7,MAV,2,0.290636602323,0.0531974921187,0.320615544871,0.0524685022358,0.269633946657,0.238597022719,0.0772898626906,0.0542641170458
subject_2,7,ZC,2,0.151665383134,0.0957835964575,0.191807855218,0.0101559491721,0.196187909126,0.110030804775,0.0607912976511,0.0817770504428
subject_2,7,SSC,2,0.0268887021618,0.00187151478115,0.0397983347338,0.00202429149798,0.0268505079826,0.0150867007868,0.0232602551371,0.0357497517378
subject_2,7,WL,2,0.125576669463,0.0116039520601,0.101332947407,0.0669228917709,0.0542429155132,0.140559898272,0.0292293509794,0.0119062590636
subject_2,7,MAV,3,0.176288555811,0.0403546774786,0.149451550701,0.186815795667,0.426469665091,0.153583852659,7.87298276184,0.0681751167054
subject_2,7,ZC,3,0.0899203829942,0.0313784669824,0.0563563511474,0.0160274756726,0.115106416194,0.0429307384087,0.675963990217,0.00692095540407
subject_2,7,SSC,3,0.0256488201543,0.020785043888,0.00957555952426,0.00729566439944,0.0205570543755,0.00558574305582,0.164152448987,0.0210510316525
subject_2,7,WL,3,0.0904949173622,0.033375764075,0.0916400321915,0.204451779686,0.580806724295,0.135276547442,13.0812907355,0.0609702756901
subject_2,7,MAV,4,0.176288555811,0.0403546774786,0.149451550701,0.186815795667,0.426469665091,0.153583852659,7.87298276184,0.0681751167054
subject_2,7,ZC,4,0.0899203829942,0.0313784669824,0.0563563511474,0.0160274756726,0.115106416194,0.0429307384087,0.675963990217,0.00692095540407
subject_2,7,SSC,4,0.0256488201543,0.020785043888,0.00957555952426,0.00729566439944,0.0205570543755,0.00558574305582,0.164152448987,0.0210510316525
subject_2,7,WL,4,0.0904949173622,0.033375764075,0.0916400321915,0.204451779686,0.580806724295,0.135276547442,13.0812907355,0.0609702756901
subject_3,1,MAV,1,0.114438832053,0.182920859924,0.197545270171,0.347136741442,0.244507687621,0.0126570534846,0.202530780541,0.271501239748
subject_3,1,ZC,1,0.112553401249,0.174088070983,0.0893854748603,0.0847025961222,0.109842260927,0.0837988826816,0.117811370358,0.171952021032
subject_3,1,SSC,1,0.0136057837132,0.0501807410383,0.0256802891857,0.0242494226328,0.0345918264886,0.0342654885029,0.0397379254945,0.0506827994779
subject_3,1,WL,1,0.00878132270113,0.0386978835278,0.33809813209,0.475551847945,0.38807114617,0.0553168869907,0.317275113396,0.401617203644
subject_3,1,MAV,2,0.0136737545648,0.062684475182,0.0464620802513,0.0251975581088,0.587577783566,0.737881359541,0.393087492842,0.591591007441
subject_3,1,ZC,2,0.00494437577256,0.0467949849903,0.118665018541,0.169521455059,0.110100653364,0.0519159456119,0.161486844429,0.249867561363
subject_3,1,SSC,2,0.00438364447132,0.0145365681606,0.0169803239866,0.0399566674225,0.0544680422241,0.0434837376867,0.0467840677197,0.0681984228957
subject_3,1,WL,2,0.0115142202951,0.0260073519998,0.0939966482655,0.271338039122,0.430275550666,0.631872973433,0.305827673939,0.497393304383
subject_3,1,MAV,3,0.0401901609925,0.0671259564182,0.0397092799884,0.244242969403,0.29491346289,0.572828286429,0.224906789475,0.590191295313
subject_3,1,ZC,3,0.00586064684176,0.0447145647927,0.0751031039722,0.0252514289849,0.0234425873671,0.0136748426308,0.103103972216,0.0654077129007
subject_3,1,SSC,3,0.022885800112,0.010488264345,0.0286390713304,0.0153759991854,0.0190418003157,0.0118629397689,0.0404001832901,0.00142558932845
subject_3,1,WL,3,0.0619450507872,0.0175968745125,0.052775766986,0.271073471508,0.297442668969,0.586331182165,0.316498321702,0.630021612948
subject_3,1,MAV,4,0.0401901609925,0.0671259564182,0.0397092799884,0.244242969403,0.29491346289,0.572828286429,0.224906789475,0.590191295313
subject_3,1,ZC,4,0.00586064684176,0.0447145647927,0.0751031039722,0.0252514289849,0.0234425873671,0.0136748426308,0.103103972216,0.0654077129007
subject_3,1,SSC,4,0.022885800112,0.010488264345,0.0286390713304,0.0153759991854,0.0190418003157,0.0118629397689,0.0404001832901,0.00142558932845
subject_3,1,WL,4,0.0619450507872,0.0175968745125,0.052775766986,0.271073471508,0.297442668969,0.586331182165,0.316498321702,0.630021612948
subject_3,2,MAV,1,0.158180282125,0.133153171324,0.0242101584972,0.0210381872919,0.0908141513214,0.18062870946,0.771608245709,0.795051030746
subject_3,2,ZC,1,0.117775449625,0.129212502183,0.0231360223503,0.118386589838,0.150951632617,0.209184564344,0.137331936441,0.145800593679
subject_3,2,SSC,1,0.0418257636656,0.045744573955,0.00658159163987,0.00854099678457,0.0387861736334,0.0473522909968,0.0904089630225,0.0691318327974
subject_3,2,WL,1,0.0765339397846,0.0340629963247,0.0143249002729,0.1454200715,0.0330790798659,0.399322681821,0.546415720939,0.596224915576
subject_3,2,MAV,2,0.0101453163668,0.133540926417,0.0307524932996,0.130732390591,0.582086836437,0.561425294797,0.399392153397,0.61290882386
subject_3,2,ZC,2,0.070166136444,0.0265111346766,0.175680452457,0.221367974549,0.135383527748,0.126811594203,0.143071756805,0.19750795334
subject_3,2,SSC,2,0.0156755288948,0.00515934730554,0.0444345700955,0.0720333752993,0.0506307240366,0.0715396578538,0.0487299118714,0.0767730627762
subject_3,2,WL,2,0.0820452942957,0.173534253286,0.142817477293,0.426954048352,0.428245310183,0.383677813492,0.336492820608,0.546464242816
subject_3,2,MAV,3,0.0202468709732,0.222802884676,0.134874213558,0.237081326384,0.217716256915,0.0103732282786,0.376920216458,0.417131353183
subject_3,2,ZC,3,0.0296185808651,0.0901342424888,0.0201718872079,0.0733006605583,0.0174018041054,0.029689608637,0.0549754954187,0.0373606079977
subject_3,2,SSC,3,0.0112224970707,0.0276786876709,0.00690014321052,0.011352688452,0.0033068610858,0.0164301523239,0.00419216247884,0.0314802760057
subject_3,2,WL,3,0.0415620716689,0.297511048227,0.0896850945618,0.132079205302,0.2047760437,0.0692385846123,0.426388090444,0.448533718458
subject_3,2,MAV,4,0.0202468709732,0.222802884676,0.134874213558,0.237081326384,0.217716256915,0.0103732282786,0.376920216458,0.417131353183
subject_3,2,ZC,4,0.0296185808651,0.0901342424888,0.0201718872079,0.0733006605583,0.0174018041054,0.029689608637,0.0549754954187,0.0373606079977
subject_3,2,SSC,4,0.0112224970707,0.0276786876709,0.00690014321052,0.011352688452,0.0033068610858,0.0164301523239,0.00419216247884,0.0314802760057
subject_3,2,WL,4,0.0415620716689,0.297511048227,0.0896850945618,0.132079205302,0.2047760437,0.0692385846123,0.426388090444,0.448533718458
subject_3,3,MAV,1,0.140507464583,0.139070916993,0.146813380978,0.320615771335,0.159205267218,0.0283792234036,0.399776343127,0.553027976253
subject_3,3,ZC,1,0.0969592205547,0.122024043372,0.0187004007229,0.0151646106702,0.03857939813,0.0355936198633,0.0934234305021,0.245069537204
subject_3,3,SSC,1,0.0503718290882,0.0422097271526,0.0219469852046,0.00891353354235,0.0131630088358,0.0108828025808,0.0482730028762,0.0991889720934
subject_3,3,WL,1,0.0613038541435,0.0497485814106,0.154772911935,0.39742005843,0.246004205742,0.102730087007,0.35447622342,0.441993861013
subject_3,3,MAV,2,0.113950299103,0.308802830492,0.0321174297515,0.044383415147,0.0967970538905,0.472851774963,0.0261625390113,0.0222208098144
subject_3,3,ZC,2,0.0333581704591,0.0609273800653,0.0155900727919,0.0103169599358,0.0917636269846,0.202384364074,0.0349057144495,0.0612139622858
subject_3,3,SSC,2,0.0162494123178,0.0337917254349,0.000675834508698,0.0147802068641,0.0215385519511,0.0792783262811,0.00916784203103,0.0274447578749
subject_3,3,WL,2,0.0906918078802,0.252574436533,0.0140554791264,0.0597702183069,0.00932764639652,0.167630512616,0.0156789161504,0.0462245442737
subject_3,3,MAV,3,0.0387246518863,0.0400145657959,0.012786286294,0.175650468055,0.23464408301,0.451655360492,0.067857407706,0.434719489012
subject_3,3,ZC,3,0.0101575150891,0.049021051082,0.0440895039011,0.00655086118063,0.0270867069042,0.0914912409834,0.0338583836302,0.0117768290888
subject_3,3,SSC,3,0.00333055786844,0.0131400915903,0.00364279766861,0.0120992922565,0.0190726477935,0.0437135720233,0.028700041632,0.0283617818485
subject_3,3,WL,3,0.0501708111291,0.0129392478872,0.0739309803087,0.206731328077,0.233809578617,0.425840925774,0.136106757598,0.460165043389
subject_3,3,MAV,4,0.0387246518863,0.0400145657959,0.012786286294,0.175650468055,0.23464408301,0.451655360492,0.067857407706,0.434719489012
subject_3,3,ZC,4,0.0101575150891,0.049021051082,0.0440895039011,0.00655086118063,0.0270867069042,0.0914912409834,0.0338583836302,0.0117768290888
subject_3,3,SSC,4,0.00333055786844,0.0131400915903,0.00364279766861,0.0120992922565,0.0190726477935,0.0437135720233,0.028700041632,0.0283617818485
subject_3,3,WL,4,0.0501708111291,0.0129392478872,0.0739309803087,0.206731328077,0.233809578617,0.425840925774,0.136106757598,0.460165043389
subject_3,4,MAV,1,0.0495121816937,0.137871456513,0.0273081035179,0.0919303792374,0.0863652205962,0.160480107082,0.0408513204183,0.056515983547
subject_3,4,ZC,1,0.0661546517717,0.0808168964915,0.065514633153,0.119043463083,0.0143131436551,0.0161750160005,0.0165241170652,0.0413684761739
subject_3,4,SSC,1,0.0196401712368,0.0161980793706,0.0285780400324,0.0616684021752,0.0158220525281,0.0135948166146,0.00532222607891,0.00459909753558
subject_3,4,WL,1,0.0979147340114,0.216075405364,0.0399846059135,0.0426042239874,0.0577958592453,0.12865936583,0.0275626129635,0.0293946653181
subject_3,4,MAV,2,0.079682408873,0.189890604029,0.0384412893974,0.0617948936923,0.0219361192022,0.0389033224268,0.0529745329943,0.0935396424359
subject_3,4,ZC,2,0.0226531852589,0.026631305597,0.0300569092215,0.0909442510636,0.011105585944,0.034698049616,0.0127078844135,0.00237582186861
subject_3,4,SSC,2,0.00807674364357,0.0111966410077,0.00880569162585,0.0327151854444,0.00341147655703,0.00268252857476,0.00743526941917,0.00294494984838
subject_3,4,WL,2,0.105010938879,0.231194912338,0.0660773502351,0.139877228168,0.00937740148651,0.0112826375067,0.0475103977293,0.0928918138585
subject_3,4,MAV,3,0.0558383767122,0.129973940559,0.0442908675463,0.200671369226,0.237346869859,0.116088627834,0.0890572928508,0.134867635429
subject_3,4,ZC,3,0.0303960042811,0.0803424901891,0.00335354976811,0.00570816981805,0.00206921155904,0.0282554405994,0.00435247948626,0.0211915804495
subject_3,4,SSC,3,0.0113263469885,0.0286863554568,0.00137609823224,0.00179951307293,0.000635122261035,0.0145548851487,0.00344024558061,0.00399597755901
subject_3,4,WL,3,0.030872390724,0.0770416656015,0.0448620788346,0.181901831971,0.239303308705,0.144047646206,0.0858083598897,0.124606870058
subject_3,4,MAV,4,0.0558383767122,0.129973940559,0.0442908675463,0.200671369226,0.237346869859,0.116088627834,0.0890572928508,0.134867635429
subject_3,4,ZC,4,0.0303960042811,0.0803424901891,0.00335354976811,0.00570816981805,0.00206921155904,0.0282554405994,0.00435247948626,0.0211915804495
subject_3,4,SSC,4,0.0113263469885,0.0286863554568,0.00137609823224,0.00179951307293,0.000635122261035,0.0145548851487,0.00344024558061,0.00399597755901
subject_3,4,WL,4,0.030872390724,0.0770416656015,0.0448620788346,0.181901831971,0.239303308705,0.144047646206,0.0858083598897,0.124606870058
subject_3,5,MAV,1,0.0987216620481,0.0741354858174,0.114746234252,0.307550425583,0.0946501679938,0.0877858683707,0.053831009178,0.307764775993
subject_3,5,ZC,1,0.0790142635221,0.127524360966,0.078237537071,0.0607258861743,0.111213105494,0.112978392882,0.0317045615026,0.0683519276938
subject_3,5,SSC,1,0.0340695675175,0.049940484063,0.0169818807036,0.00037032138606,0.0380637481815,0.0219812194154,0.0306308689327,0.0322444121148
subject_3,5,WL,1,0.00166815499288,0.0835373853029,0.213421573777,0.388597958807,0.214302022082,0.181501198643,0.0879678806357,0.364393531454
subject_3,5,MAV,2,0.0228893547642,0.000243557683542,0.0624576216351,0.0480740060875,0.649455287333,1.25452763815,0.341340938621,0.482331180405
subject_3,5,ZC,2,0.0677320139075,0.0527547472586,0.0533565124365,0.0677320139075,0.117812249265,0.0831104573415,0.0472719978604,0.0076223589195
subject_3,5,SSC,2,0.0189120156513,0.0202706374654,0.0112765610565,0.0306505081246,0.0603771534156,0.0587196348025,0.0231780881474,0.0136133905766
subject_3,5,WL,2,0.0416771097484,0.0642383677074,0.129155557869,0.133759228229,0.451440920296,1.08267348458,0.317810690027,0.495530530009
subject_3,5,MAV,3,0.0278014195097,0.030402671039,0.0372409945894,0.254401834075,0.263297811723,0.312955038358,0.190393150077,0.0217126349009
subject_3,5,ZC,3,0.0121703853955,0.0170777988615,0.0617025453118,0.0304259634888,0.0400444938821,0.016423477066,0.150821173853,0.185631093372
subject_3,5,SSC,3,0.00185269715114,0.0154659936095,0.03246247617,0.0267701312998,0.0154122922428,0.00238971081814,0.0811159144,0.103348280214
subject_3,5,WL,3,0.035929276886,0.0103162232855,0.0394321706118,0.245851383999,0.252139394405,0.316221148127,0.0250653193534,0.178874316927
subject_3,5,MAV,4,0.0278014195097,0.030402671039,0.0372409945894,0.254401834075,0.263297811723,0.312955038358,0.190393150077,0.0217126349009
subject_3,5,ZC,4,0.0121703853955,0.0170777988615,0.0617025453118,0.0304259634888,0.0400444938821,0.016423477066,0.150821173853,0.185631093372
subject_3,5,SSC,4,0.00185269715114,0.0154659936095,0.03246247617,0.0267701312998,0.0154122922428,0.00238971081814,0.0811159144,0.103348280214
subject_3,5,WL,4,0.035929276886,0.0103162232855,0.0394321706118,0.245851383999,0.252139394405,0.316221148127,0.0250653193534,0.178874316927
subject_3,6,MAV,1,0.0495275231251,0.0464782715524,0.114137393078,0.270413922513,0.292042997168,0.303927284135,0.733768799764,0.652201124379
subject_3,6,ZC,1,0.0871666368355,0.142742079828,0.0123500984428,0.00196885627349,0.13262931806,0.209951673528,0.0988902810095,0.0771433685341
subject_3,6,SSC,1,0.0375074272133,0.0585511982571,0.0139136462666,0.00445632798574,0.056669637552,0.0749900970489,0.0672905525847,0.0333234303823
subject_3,6,WL,1,0.00971837455481,0.0859412404112,0.13195969713,0.273111078028,0.214347920782,0.18323292278,0.594446779533,0.591443428443
subject_3,6,MAV,2,0.0682467614727,0.0288565943872,0.0378097366555,0.150122591553,0.551071689701,0.62764669635,0.332343271277,0.512428979404
subject_3,6,ZC,2,0.0653736833305,0.0496572479518,0.10675472329,0.1497241264,0.137936799866,0.158251128574,0.105667948504,0.202390904531
subject_3,6,SSC,2,0.0185476504618,0.00616563483203,0.0337968131534,0.0407236374708,0.0590175581041,0.0938292905714,0.0433116817213,0.064548868365
subject_3,6,WL,2,0.000315966208413,0.0277293782607,0.0877167948113,0.351515844439,0.38843307432,0.391053306941,0.270381138941,0.423873574992
subject_3,6,MAV,3,0.0262293200198,0.146881730077,0.0870840271947,0.256697629882,0.148429474687,0.0929637105235,0.0247636400909,0.277377916578
subject_3,6,ZC,3,0.0150622685964,0.0615954224167,0.00378660383709,0.0138842140693,0.0803601480983,0.118394479973,0.0271794008751,0.0557892965332
subject_3,6,SSC,3,0.0157490331773,0.0322613474456,0.0043507022186,0.00567372277631,0.00951557093426,0.034907388561,0.00325666598819,0.024882963566
subject_3,6,WL,3,0.000641136291829,0.072112390696,0.0837174258344,0.23992422807,0.230321704831,0.213572417281,0.0590256917041,0.370818973321
subject_3,6,MAV,4,0.0262293200198,0.146881730077,0.0870840271947,0.256697629882,0.148429474687,0.0929637105235,0.0247636400909,0.277377916578
subject_3,6,ZC,4,0.0150622685964,0.0615954224167,0.00378660383709,0.0138842140693,0.0803601480983,0.118394479973,0.0271794008751,0.0557892965332
subject_3,6,SSC,4,0.0157490331773,0.0322613474456,0.0043507022186,0.00567372277631,0.00951557093426,0.034907388561,0.00325666598819,0.024882963566
subject_3,6,WL,4,0.000641136291829,0.072112390696,0.0837174258344,0.23992422807,0.230321704831,0.213572417281,0.0590256917041,0.370818973321
subject_3,7,MAV,1,0.0964952144371,0.0729612406378,0.101418638439,0.1087257972,0.260000191685,1.15438454779,0.00694078278498,0.0370353988821
subject_3,7,ZC,1,0.0520300561975,0.0798130959146,0.00751404937804,0.0147755256677,0.0654795731515,0.161204773631,0.0335922207489,0.0536086379996
subject_3,7,SSC,1,0.0154886709503,0.0141359485966,0.043422387555,0.019445383835,0.108725059182,0.164457220156,0.0158606695976,0.0069327020629
subject_3,7,WL,1,0.181172754099,0.0417267589118,0.102515145566,0.115855754094,0.177975520225,0.863534129261,0.0285742639306,0.0452109432624
subject_3,7,MAV,2,0.129149646381,0.248115083662,0.0561415283561,0.138250509022,0.1099231165,0.144610487199,0.124917292048,0.237163000474
subject_3,7,ZC,2,0.00490900383142,0.0629789272031,0.0674688697318,0.009219348659,0.0010775862069,0.0200550766284,0.0403496168582,0.126317049808
subject_3,7,SSC,2,0.029259182403,0.0476239883793,0.0202324133638,0.0172580756727,0.0155979802172,0.00646745521201,0.00290516704711,0.048696133361
subject_3,7,WL,2,0.138165384815,0.232658950649,0.000236874501766,0.152148147472,0.0766321694567,0.0953918986714,0.0679487546703,0.118285861812
subject_3,7,MAV,3,0.0592552766518,0.121463576335,0.0176546542975,0.326017341858,0.517788609699,1.01048740031,0.0306302066523,0.149733254593
subject_3,7,ZC,3,0.023188926838,0.0650728024447,0.0557253280604,0.0036551021631,0.10623764156,0.136317334771,0.00197735035053,0.150578225178
subject_3,7,SSC,3,0.0156409624124,0.0619297565787,0.00827843731285,0.0566456476556,0.0906048543347,0.134286821432,0.0428365096699,0.0446331067038
subject_3,7,WL,3,0.0378259560371,0.0288789938858,0.0590089188286,0.329817283955,0.3611993195,0.742504592491,0.0446155860437,0.0799101454805
subject_3,7,MAV,4,0.0592552766518,0.121463576335,0.0176546542975,0.326017341858,0.517788609699,1.01048740031,0.0306302066523,0.149733254593
subject_3,7,ZC,4,0.023188926838,0.0650728024447,0.0557253280604,0.0036551021631,0.10623764156,0.136317334771,0.00197735035053,0.150578225178
subject_3,7,SSC,4,0.0156409624124,0.0619297565787,0.00827843731285,0.0566456476556,0.0906048543347,0.134286821432,0.0428365096699,0.0446331067038
subject_3,7,WL,4,0.0378259560371,0.0288789938858,0.0590089188286,0.329817283955,0.3611993195,0.742504592491,0.0446155860437,0.0799101454805
subject_4,1,MAV,1,0.0233342591521,0.168437398769,0.0415008945598,0.0538965382239,0.0598291617814,0.255153895762,0.0958065320581,0.650001668391
subject_4,1,ZC,1,0.0735348779581,0.0364267129228,0.0433651344319,0.0389047206046,0.0431792838558,0.078800644282,0.0921818857638,0.220542683682
subject_4,1,SSC,1,0.0292439767377,0.0261146496815,0.0097756854057,0.00769869842149,0.0356134034893,0.0438936582664,0.0300193852119,0.0877042370534
subject_4,1,WL,1,0.0964348127217,0.216320853967,0.0603180311264,0.0551852415157,0.136383239239,0.394373174915,0.000178312927686,0.280103090723
subject_4,1,MAV,2,0.163958315756,0.187099252788,0.103265800848,0.0968064190616,0.160546615905,0.229252559662,0.294343169423,0.46593374501
subject_4,1,ZC,2,0.103727832067,0.137531668476,0.0246833152371,0.0870792616721,0.0892508143322,0.0607310893956,0.172276511039,0.272240318494
subject_4,1,SSC,2,0.0315317718615,0.0430293976418,0.0360401216454,0.00328122499066,0.0477778370592,0.00778957477458,0.0390812570026,0.0892866670224
subject_4,1,WL,2,0.0693694789746,0.0529497390936,0.0645211988932,0.0180019882389,0.0589225163987,0.172635904367,0.166927782251,0.305367572581
subject_4,1,MAV,3,0.0187841572414,0.0564483699949,0.0776219381779,0.0439744512286,0.192388814149,0.662150849737,0.0374282820374,0.108051819067
subject_4,1,ZC,3,0.0407459838739,0.0451160214193,0.0516403028251,0.0381608912415,0.0276358712378,0.0624115221272,0.0683203052871,0.0576721856343
subject_4,1,SSC,3,0.017832148256,0.0186439729019,0.0116454845753,0.0244947091428,0.0134091036336,0.0138850008398,0.0321650523487,0.0346005262863
subject_4,1,WL,3,0.0570795877563,0.0832532262086,0.0385020023172,0.035352522516,0.22092340592,0.775572958217,0.107476401792,0.025826114948
subject_4,1,MAV,4,0.0187841572414,0.0564483699949,0.0776219381779,0.0439744512286,0.192388814149,0.662150849737,0.0374282820374,0.108051819067
subject_4,1,ZC,4,0.0407459838739,0.0451160214193,0.0516403028251,0.0381608912415,0.0276358712378,0.0624115221272,0.0683203052871,0.0576721856343
subject_4,1,SSC,4,0.017832148256,0.0186439729019,0.0116454845753,0.0244947091428,0.0134091036336,0.0138850008398,0.0321650523487,0.0346005262863
subject_4,1,WL,4,0.0570795877563,0.0832532262086,0.0385020023172,0.035352522516,0.22092340592,0.775572958217,0.107476401792,0.025826114948
subject_4,2,MAV,1,0.0769141565935,0.51571139883,0.0339482075029,0.221818292702,0.069648232266,0.394013325321,0.0268714441417,0.482238317787
subject_4,2,ZC,1,0.000631965988739,0.228312076296,0.166953923934,0.239457658279,0.125588877399,0.245375157991,0.0576238078823,0.258359186487
subject_4,2,SSC,1,0.00491900288483,0.100969006583,0.0454545454545,0.0607663288705,0.0645387972483,0.103520970486,0.0168281677639,0.0967897033804
subject_4,2,WL,1,0.0858341716552,0.217734285105,0.0988865428474,0.0317182356463,0.0359256388007,0.112961422687,0.0193638397055,0.136909132986
subject_4,2,MAV,2,0.0441628482008,0.564536084133,0.102473659776,0.142437994941,0.252552690368,0.132251153821,0.0780708671498,0.125406948298
subject_4,2,ZC,2,0.0387174028739,0.262772751464,0.111096327834,0.116617881852,0.141232038318,0.0912054284194,0.0546833422033,0.0935337945716
subject_4,2,SSC,2,0.010036527498,0.120643157068,0.00331137131738,0.0515481514355,0.0123579012051,0.061448127539,0.0194927115693,0.0589219267402
subject_4,2,WL,2,0.0292094928833,0.211069311225,0.0107604794294,0.0312452742889,0.101157159593,0.0502015530233,0.0263735615088,0.0375283151503
subject_4,2,MAV,3,0.259710634822,0.0309210611947,0.0820131088159,0.273076231725,0.0712832543883,0.0532617410894,0.277991207056,0.201217073599
subject_4,2,ZC,3,0.201476950619,0.0125317022229,0.134119051171,0.364538266448,0.104430851857,0.14247351932,0.264060868268,0.169252573475
subject_4,2,SSC,3,0.0377631254187,0.0112831000317,0.0198512041183,0.0443919466874,0.0041253834491,0.0225662000635,0.0554634885935,0.0309580057121
subject_4,2,WL,3,0.114411863711,0.0399372092955,0.0234867318666,0.0360255895389,0.033042328428,0.229083531283,0.108157913584,0.0809823512048
subject_4,2,MAV,4,0.259710634822,0.0309210611947,0.0820131088159,0.273076231725,0.0712832543883,0.0532617410894,0.277991207056,0.201217073599
subject_4,2,ZC,4,0.201476950619,0.0125317022229,0.134119051171,0.364538266448,0.104430851857,0.14247351932,0.264060868268,0.169252573475
subject_4,2,SSC,4,0.0377631254187,0.0112831000317,0.0198512041183,0.0443919466874,0.0041253834491,0.0225662000635,0.0554634885935,0.0309580057121
subject_4,2,WL,4,0.114411863711,0.0399372092955,0.0234867318666,0.0360255895389,0.033042328428,0.229083531283,0.108157913584,0.0809823512048
subject_4,3,MAV,1,0.183801162971,0.383867624515,0.187404647915,0.256704272504,0.161279670015,0.383864266879,0.116252708785,0.0618470156183
subject_4,3,ZC,1,0.0480083099991,0.0887453707885,0.064899286424,0.0639960256526,0.000180652154277,0.0153554331135,0.0385240718996,0.0907325444856
subject_4,3,SSC,1,0.0491444354621,0.0871732686607,0.0419698194557,0.0452034492051,0.00468202640798,0.0239490703314,0.0259364052816,0.0844785772029
subject_4,3,WL,1,0.12950013617,0.2737516509,0.141112447451,0.199404738319,0.168961564634,0.372355386524,0.148363885866,0.144771938312
subject_4,3,MAV,2,0.0968319148936,0.158214070817,0.117804456775,0.304868357393,0.109848184726,0.0454854839663,0.239323762329,0.43763933467
subject_4,3,ZC,2,0.0248818739318,0.0510204081633,0.0285513220066,0.0844978385443,0.0120136724641,0.070121644717,0.0168392480145,0.00537850608224
subject_4,3,SSC,2,0.0126418750577,0.0206391682815,0.0109501399526,0.0511211589923,0.00968902832887,0.0631478576482,0.0107040693919,0.0143028513426
subject_4,3,WL,2,0.0634147540887,0.0949443278299,0.0931921408207,0.251183531965,0.11609045452,0.11140288806,0.232936615859,0.430473194002
subject_4,3,MAV,3,0.026387149801,0.099510076417,0.093697821321,0.174093428041,0.0458530546013,0.0203793693799,0.0801607124524,0.333042416116
subject_4,3,ZC,3,0.0936421389625,0.178480316142,0.100045020259,0.156370366665,0.00620279125607,0.0194087339303,0.0360662298034,0.0788354759642
subject_4,3,SSC,3,0.0526381052762,0.121272242544,0.0345650691301,0.0283960567921,0.0269390538781,0.0299770599541,0.0143530287061,0.0557691115382
subject_4,3,WL,3,0.0594380034765,0.0456901997177,0.208943525942,0.316148223873,0.0626369610407,0.058946236844,0.0518562622274,0.289661316331
